,#AUTHID,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY
1573,2ea1efd66ffc011621a4a74e06005e23,is overwhelmed with excitement,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,01/03/09 04:43 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1574,2ea1efd66ffc011621a4a74e06005e23,is headin to the doctor yet again but then reggae in the redwoods tonight at the brookdale lodge,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,08/07/09 08:12 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1575,2ea1efd66ffc011621a4a74e06005e23,is gettin on the road feelin fine ill be back in isla vista in no time,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,09/17/09 09:06 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1576,2ea1efd66ffc011621a4a74e06005e23,had great time at the devil makes three new years and now its time to pack for semester at sea,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,01/01/09 07:21 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1577,2ea1efd66ffc011621a4a74e06005e23,is in hawaii yay,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,01/25/10 11:55 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1578,2ea1efd66ffc011621a4a74e06005e23,is in hawaii yay no more phone after this email at arsherrinsemesteratseanet,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,01/25/10 11:56 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1579,2ea1efd66ffc011621a4a74e06005e23,received early acceptance to michigan tech in civil engineering now its time for my peace corps application get ready world cause here come,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,01/29/10 12:49 AM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1580,2ea1efd66ffc011621a4a74e06005e23,is in san diego boarding the mv explorer tomorrow morning if you want to follow my voyage im keeping blog at httpsherrintheloveblogspotcom,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,01/16/10 11:29 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1581,2ea1efd66ffc011621a4a74e06005e23,am once am twice am the whole im just slice,4.1,1.78,3.3,4.3,4.7,1,0,0,1,1,10/29/09 11:12 PM,947.0,442522.0,99.0,0.01,444948.0,0.5,0.03
1582,9b73d5a07c079cce614932e39e2f1852,can someone explain to me how keith can misspell beginner and hear but can then use asphyxia correctly in sentence,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/31/09 05:03 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1583,9b73d5a07c079cce614932e39e2f1852,its and im still awake hate myself sometimes,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,06/23/09 08:27 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1584,9b73d5a07c079cce614932e39e2f1852,if can write screenplay in two days can submit it to festival fat chance of that,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,06/25/09 03:48 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1585,9b73d5a07c079cce614932e39e2f1852,um mother nature love thunderstorms as much as the next person but this is the one today could you get your shit together thank you,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,07/08/09 03:12 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1586,9b73d5a07c079cce614932e39e2f1852,am now replacing my highly original baseball status with one about womens tennis jelena jankovic thinks shes the number one tennis player id love to try whatever shes on,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,07/31/09 04:20 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1587,9b73d5a07c079cce614932e39e2f1852,if your friend got assassined how would you respond probably with that doesnt even make sense,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,07/27/09 07:48 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1588,9b73d5a07c079cce614932e39e2f1852,little glass vial little glass vial little glass vial,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,06/15/09 06:11 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1589,9b73d5a07c079cce614932e39e2f1852,nothing like falling asleep for an hour then waking up and being wide awake stupid body,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,06/18/09 07:37 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1590,9b73d5a07c079cce614932e39e2f1852,is still awake at oh me,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/13/09 07:35 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1591,9b73d5a07c079cce614932e39e2f1852,just for the record kim just made me log into her account to harvest her farmville raspberries,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/09/09 02:36 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1592,9b73d5a07c079cce614932e39e2f1852,editing blows,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/19/09 12:31 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1593,9b73d5a07c079cce614932e39e2f1852,was over baseball april is it ncaa basketball time yet,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/22/09 03:55 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1594,9b73d5a07c079cce614932e39e2f1852,propname said was just the vessel it wasnt propnames sperm just like stick the sperm up my horse this is what they did to me was his thoroughbred and this is the part where my brain vomits,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,06/28/09 07:17 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1595,9b73d5a07c079cce614932e39e2f1852,going to your cousins wedding awesome going to legends bar afterwards not,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/29/09 07:04 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1596,9b73d5a07c079cce614932e39e2f1852,finished pride prejudice zombies instead of watching ghost in the shell im classy also giant geek,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/07/09 05:01 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1597,9b73d5a07c079cce614932e39e2f1852,heard mariah careys new song on the ride home tonight she needs to give it up already,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/09/09 04:34 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1598,9b73d5a07c079cce614932e39e2f1852,justine henin stay the hell away from tennis no one wants you back you sir were bitch,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/11/09 02:28 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1599,9b73d5a07c079cce614932e39e2f1852,suck on that nadia petrova,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/07/09 07:07 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1600,9b73d5a07c079cce614932e39e2f1852,if cavemen and astronauts got into fight who would win,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/13/09 02:22 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1601,9b73d5a07c079cce614932e39e2f1852,so locked the doors on my truck at kims because its main road and wed be busy editing the movie however when left noticed that left all my windows open probably not the safest of security systems,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,08/21/09 05:55 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1602,9b73d5a07c079cce614932e39e2f1852,if cavemen and astronauts got into fight who would win,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/16/09 04:04 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1603,9b73d5a07c079cce614932e39e2f1852,who called me today and left voicemail,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/21/09 12:27 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1604,9b73d5a07c079cce614932e39e2f1852,mom im sitting on main street like hooker,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/21/09 05:18 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1605,9b73d5a07c079cce614932e39e2f1852,merry christmas eve yall shall celebrate by working at bn making drinks for annoying last minute shoppers know youre jealous just hope it doesnt ruin our friendship,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/24/09 03:38 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1606,9b73d5a07c079cce614932e39e2f1852,keith just told me he thinks we should go to ireland,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/20/09 03:52 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1607,9b73d5a07c079cce614932e39e2f1852,require farmville gifts that are not one of the following treesanimals peach bananananana date passion fruit pomegranate lime lemon avocado pig duck sheep goat or horse you shall be rewarded in the afterlife,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/03/09 11:37 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1608,9b73d5a07c079cce614932e39e2f1852,rock band and ddr yessss,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/03/09 10:42 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1609,9b73d5a07c079cce614932e39e2f1852,wants to play beatles rock band or wii resort but cant because keith is watching footloose,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/12/09 02:18 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1610,9b73d5a07c079cce614932e39e2f1852,did piss off gypsy because theres fly in my room that wont leave me alone better make sure have an anvil tied up in the garage and sharpened ice skate handy,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,09/12/09 06:56 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1611,9b73d5a07c079cce614932e39e2f1852,excuse me mother nature why the hell is it snowing,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/15/09 05:22 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1612,9b73d5a07c079cce614932e39e2f1852,almost done hearing about baseball yessss,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/12/09 05:41 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1613,9b73d5a07c079cce614932e39e2f1852,um across the universe was even better the time would probably be even betterer if one was high would imagine,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/15/09 05:47 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1614,9b73d5a07c079cce614932e39e2f1852,need to write an even stupider screenplay than did for the first round this will be fun,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/24/09 07:21 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1615,9b73d5a07c079cce614932e39e2f1852,where the wild things are should have been called where the sucky ass movie is,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/21/09 02:59 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1616,9b73d5a07c079cce614932e39e2f1852,chithaeglir lasto beth daer rimmo bruinen dan in ulaer,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/09/09 07:47 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1617,9b73d5a07c079cce614932e39e2f1852,that noise you heard at approximately est was keith puking it might have sounded like black hole opening or monster being stabbed to death or any number of things but it was just keith the more you know star wipe,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/26/09 03:41 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1618,9b73d5a07c079cce614932e39e2f1852,very close to not having to hear about baseball again for months cant wait,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/02/09 05:04 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1619,9b73d5a07c079cce614932e39e2f1852,expansion and chicken coops send me chickens,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/13/09 08:37 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1620,9b73d5a07c079cce614932e39e2f1852,my ankle hurts stupid dishwasher door,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/11/09 06:07 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1621,9b73d5a07c079cce614932e39e2f1852,pac football what the hell are you guys doing this season,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/08/09 02:44 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1622,9b73d5a07c079cce614932e39e2f1852,heart rockband and the beatles and my bandmates,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/12/09 06:03 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1623,9b73d5a07c079cce614932e39e2f1852,can someone explain to me how keith who played football well played who acts like the worlds biggest sports fan and just told me he used to go to legends on sundays to watch football didnt know what fair catch was,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/18/09 09:44 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1624,9b73d5a07c079cce614932e39e2f1852,louisiana justice of the peace who refused to marry an interracial couple im not racist have piles and piles of black friends sure you do,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/16/09 05:46 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1625,9b73d5a07c079cce614932e39e2f1852,well dish dat happy hour was bad idea,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/29/09 04:08 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1626,9b73d5a07c079cce614932e39e2f1852,anyone else click accept gift today and facebook told you you ignored it,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/17/09 03:37 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1627,9b73d5a07c079cce614932e39e2f1852,so happy im not clopening this weekend,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/15/09 03:39 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1628,9b73d5a07c079cce614932e39e2f1852,happy all hallows eve kids,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/31/09 04:47 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1629,9b73d5a07c079cce614932e39e2f1852,well squats were certainly good idea right before bed stupid stairs,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/27/09 04:26 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1630,9b73d5a07c079cce614932e39e2f1852,got more film developed and there are lot of you in it be very afraid,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/19/09 11:03 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1631,9b73d5a07c079cce614932e39e2f1852,im strange and like it thats just the way am,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/25/09 03:28 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1632,9b73d5a07c079cce614932e39e2f1852,happy turkeying errbody,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/26/09 05:49 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1633,9b73d5a07c079cce614932e39e2f1852,alright thought was working at noon working at holla,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/27/09 06:56 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1634,9b73d5a07c079cce614932e39e2f1852,propname,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/08/09 03:33 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1635,9b73d5a07c079cce614932e39e2f1852,well its ive had drinks and need to be at work far too soon in other words great night happy birthday thom,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/03/09 06:10 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1636,9b73d5a07c079cce614932e39e2f1852,hate to say anything that might offend my facebook peeps but paranormal activity sucks beyond the telling of it cannot remember ever being this disappointed in movie,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/18/09 03:23 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1637,9b73d5a07c079cce614932e39e2f1852,anyone wanna pay me to hang out play video games maybe write screenplay and be sarcastic cause that would be awesome,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/07/09 12:36 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1638,9b73d5a07c079cce614932e39e2f1852,kind of have the best coworkers you could have,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/13/09 08:04 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1639,9b73d5a07c079cce614932e39e2f1852,dear kiss and kc could you possibly get off lady gagas jock for seconds and play different song thank you,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,07/03/09 05:31 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1640,9b73d5a07c079cce614932e39e2f1852,just realized due to not being able to sleep that never settled the debate started few weeks ago regarding cavemen vs astronauts cave men win of course the cave men win if you dont agree take it up with fred,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,10/20/09 07:40 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1641,9b73d5a07c079cce614932e39e2f1852,the volleyball championship was on tv this weekend want to play volleyball,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/15/09 01:32 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1642,9b73d5a07c079cce614932e39e2f1852,im going to one up toni there arent words for how good avatar is suck on that kenny,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/18/09 08:30 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1643,9b73d5a07c079cce614932e39e2f1852,home again with lots of laundry and little food hurray,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/20/09 06:22 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1644,9b73d5a07c079cce614932e39e2f1852,cant sleep work will be fun tomorrow,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/19/09 08:49 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1645,9b73d5a07c079cce614932e39e2f1852,now that ive been released from the clutches of retail its time for some friends and family merry xmas eve peeps,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/25/09 12:49 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1646,9b73d5a07c079cce614932e39e2f1852,still waiting on andor an imac but havent exchanged gifts with steve yet so im holding out hope that it will happen,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/26/09 06:07 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1647,9b73d5a07c079cce614932e39e2f1852,watching the forgotten already know im going to be pissed off at the end,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/06/09 11:22 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1648,9b73d5a07c079cce614932e39e2f1852,why the hell am still awake,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/30/09 08:03 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1649,9b73d5a07c079cce614932e39e2f1852,good nights sleep will hopefully make me excited to close tomorrow cause right now dont want to,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,11/23/09 08:05 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1650,9b73d5a07c079cce614932e39e2f1852,if your was good wish you an even better if it could have been better wish you great do not however wish any of you happy new decade since the decade ends at the end of next year,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/01/09 03:08 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1651,9b73d5a07c079cce614932e39e2f1852,am supposed to be surprised that manny and ortiz were on the steroids list the much more surprising and much shorter list would be people playing in the past years who werent on the list,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,07/31/09 04:18 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1652,9b73d5a07c079cce614932e39e2f1852,dear santa here is list of gifts hope to see under the tree tomorrow imac didnt put it on my list but you should have known mini cooper screenwriting job thank you,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,12/25/09 03:35 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1653,9b73d5a07c079cce614932e39e2f1852,dont know that can express how much love my coworkers one of my best birthdays ever even did shot,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/17/10 06:37 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1654,9b73d5a07c079cce614932e39e2f1852,louisville got jobbed tonight those refs were an embarrassment avatar was even better the second time,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/22/10 06:54 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1655,9b73d5a07c079cce614932e39e2f1852,have you met them face to face hear them its good enough for the blind,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/21/10 08:06 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1656,9b73d5a07c079cce614932e39e2f1852,update after feel down the stairs last night stood up and proceeded to faint at which point keith came out and started slapping me asking if was ok and in my head was responding just fine but was apparently just mumbling to him if wasnt in pain would laugh also good to know that hes there for me when need him,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/31/10 09:59 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1657,9b73d5a07c079cce614932e39e2f1852,jacked up my neck somehow this should be good nights sleep,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/30/10 07:22 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1658,9b73d5a07c079cce614932e39e2f1852,said it before will say it again work with some of the best people on the planet,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/31/10 06:48 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1659,9b73d5a07c079cce614932e39e2f1852,um keith is trying to argue with me about tennis he doesnt get tennis he doesnt get arguing,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/19/10 02:45 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1660,9b73d5a07c079cce614932e39e2f1852,dish dat in canton for my bday celebration and moderate drinking by me at least will not be pulling propname,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/16/10 11:26 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1661,9b73d5a07c079cce614932e39e2f1852,jacked up my neck again and my finger and my hand and my shoulder and elbow and knee and my calf im kind of awesome,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,01/31/10 12:23 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1662,9b73d5a07c079cce614932e39e2f1852,we are the world should not under any circumstances have autotune or rap solo or vince vaughn,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,02/15/10 11:02 PM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1663,9b73d5a07c079cce614932e39e2f1852,isnt nyquil supposed to knock your ass out,2.65,2.8,3.35,3.45,4.35,0,1,0,0,1,02/02/10 05:18 AM,446.0,95134.1,96.3,0.02,97416.0,0.49,0.1
1664,d298a6d98000dc07bbb7994f71d867d3,has finished cleaning the kitchen thats the second one this week,4.3,1.45,4.4,2.4,4.6,1,0,1,0,1,07/22/09 02:42 PM,494.0,117689.0,97.04,0.01,119963.0,0.49,0.08
1665,d298a6d98000dc07bbb7994f71d867d3,finished,4.3,1.45,4.4,2.4,4.6,1,0,1,0,1,06/25/09 09:35 AM,494.0,117689.0,97.04,0.01,119963.0,0.49,0.08
1666,d298a6d98000dc07bbb7994f71d867d3,has essay left to write and one to read through and amend where necessary then it is all gedonen,4.3,1.45,4.4,2.4,4.6,1,0,1,0,1,06/16/09 07:44 PM,494.0,117689.0,97.04,0.01,119963.0,0.49,0.08
1667,d298a6d98000dc07bbb7994f71d867d3,really cant be bothered with his last essay,4.3,1.45,4.4,2.4,4.6,1,0,1,0,1,06/18/09 05:23 PM,494.0,117689.0,97.04,0.01,119963.0,0.49,0.08
